can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
True,True,,,224068,0,0,0,0,0,1,1.0,,0,Matt,0.0,504,False,,,40,224068.jpg,0.0,False,Turner,1.4,False,,a,16,17,0,0,0,0,0,0.0,0.0,Turner,229.0,2023-08-09,1994-06-24,False,p224068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,413,44,403,35,371,20,413,44,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,572,49,32,18,416,44,155,22,0.0,0.0
True,True,,,227444,0,0,0,0,0,2,3.3,,0,Nikola,0.0,505,False,,,55,227444.jpg,3.9,False,Milenković,6.9,False,,a,16,17,145,0,0,0,0,0.0,26.4,Milenković,190.0,2024-07-18,1997-10-12,False,p227444,3330,5,2,13,45,0,0,0,4,0,0,2,499,805.2,107.9,361.0,127.2,0,37,4.05,0.73,4.78,48.95,28,11,233,74,85,5,94,15,,,,,,,0.11,0.0,0.02,0.13,1.32,1.22,150,19,497,200,50,3,56,21,1.0,0.35
True,True,,,575476,0,0,0,0,0,2,3.3,,0,Murillo,0.0,506,False,,,55,575476.jpg,3.6,False,Costa dos Santos,3.2,False,,a,16,17,130,0,0,0,0,0.0,23.6,Murillo,30.0,2023-08-31,2002-07-04,False,p575476,3188,2,0,12,44,0,0,0,6,0,0,18,541,927.2,211.2,201.0,134.0,0,36,1.47,1.15,2.62,47.42,13,3,166,35,150,26,87,13,,,3.0,,,,0.04,0.0,0.03,0.07,1.34,1.24,203,30,550,211,77,12,96,32,1.02,0.34
True,True,,,159506,0,0,0,0,0,2,2.6,,0,Ola,0.0,507,False,,,50,159506.jpg,3.7,False,Aina,17.8,False,,a,16,17,128,0,0,0,0,0.0,25.6,Aina,157.0,2023-07-22,1996-10-08,False,p159506,2996,2,1,12,39,0,0,0,5,0,0,15,483,578.2,282.3,80.0,94.1,0,35,0.63,2.25,2.88,40.59,97,33,131,26,239,79,140,37,,,,,,,0.02,0.0,0.07,0.09,1.22,1.17,227,34,340,164,66,8,22,8,1.05,0.36
True,True,,,215136,0,0,0,0,0,2,2.6,,0,Neco,0.0,508,False,,,50,215136.jpg,3.1,False,Williams,1.5,False,,a,16,17,109,0,0,0,0,0.0,21.8,N.Williams,244.0,2022-07-11,2001-04-13,False,p215136,2588,1,3,10,31,0,0,0,7,0,0,8,435,628.4,305.3,244.0,118.0,0,28,2.29,1.54,3.83,38.50,73,25,121,23,121,17,109,25,,,,,,,0.08,0.0,0.05,0.13,1.34,1.08,258,41,371,171,124,33,151,51,0.97,0.35
True,True,,,451432,0,0,0,0,0,2,1.9,,0,David,0.0,509,False,,,45,451432.jpg,0.0,False,Mota Veiga Teixeira do Carmo,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,David Carmo,6.0,2024-08-25,1999-07-19,False,p451432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,515,209,511,208,491,208,515,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,433,118,212,138,518,209,582,211,0.0,0.0
True,True,,,575458,0,0,0,0,0,2,1.9,,0,Jair,0.0,510,False,,,45,575458.jpg,0.0,False,Paula da Cunha Filho,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Jair Cunha,30.0,2025-07-11,2005-03-07,False,p575458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,571,216,567,215,551,215,571,216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,513,137,292,157,572,216,498,191,0.0,0.0
True,True,,,485047,0,0,0,0,0,2,1.9,,0,Felipe,0.0,511,False,,,45,485047.jpg,1.4,False,Rodrigues da Silva,0.1,False,,a,16,17,36,0,0,0,0,0.0,8.0,Morato,30.0,2024-08-30,2001-06-30,False,p485047,891,0,0,3,14,0,0,0,5,0,0,2,125,205.2,10.8,22.0,24.0,0,6,0.18,0.03,0.21,14.21,248,90,341,126,300,111,296,107,,,,,,,0.02,0.0,0.0,0.02,1.44,1.41,445,123,224,143,314,115,522,198,0.61,0.3
True,True,,,204822,0,0,0,0,0,2,1.9,,0,Omar,0.0,512,False,,,45,204822.jpg,0.0,False,Richards,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,O.Richards,241.0,2022-07-10,1998-02-15,False,p204822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,495,204,490,203,469,202,495,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,387,90,166,110,498,204,602,214,0.0,0.0
True,True,,,549067,0,0,0,0,0,2,1.0,,0,Zach,0.0,513,False,,,40,549067.jpg,0.0,False,Abbott,0.3,False,,a,16,17,0,0,0,0,0,0.0,0.0,Abbott,,,,False,p549067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,466,185,457,184,431,180,466,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,636,199,96,58,469,185,359,142,0.0,0.0
True,True,,,90585,0,0,0,0,0,2,1.0,,0,Willy,0.0,514,False,,,40,90585.jpg,1.0,False,Boly,0.6,False,,a,16,17,6,0,0,0,0,0.0,1.5,Boly,54.0,2022-09-01,1991-02-03,False,p90585,146,0,0,0,1,0,0,0,1,0,0,0,26,51.0,0.4,17.0,6.8,0,1,0.07,0.00,0.07,2.68,330,122,368,138,306,114,347,127,,,,,,,0.04,0.0,0.0,0.04,1.65,0.62,550,143,10,2,336,119,237,82,0.62,0.0
True,True,,,222531,0,0,0,0,0,3,2.5,,0,Morgan,0.0,515,False,,,75,222531.jpg,4.5,False,Gibbs-White,3.8,False,,a,16,17,154,0,0,0,0,0.0,20.5,Gibbs-White,241.0,2022-08-19,2000-01-27,False,p222531,2806,7,11,13,34,0,0,0,9,1,0,18,594,680.4,793.7,632.0,210.6,0,34,6.31,4.68,10.99,41.21,56,20,20,19,46,29,22,17,,,2.0,,2.0,,0.2,0.0,0.15,0.35,1.32,1.09,22,13,641,284,23,13,84,25,1.09,0.42
True,True,,,209046,0,0,0,0,0,3,2.1,,0,Callum,0.0,516,False,,,60,209046.jpg,3.3,False,Hudson-Odoi,2.4,False,,a,16,17,103,0,0,0,0,0.0,17.2,Hudson-Odoi,241.0,2023-09-01,2000-11-07,False,p209046,2190,5,3,11,23,0,0,0,2,0,0,7,454,445.6,663.9,405.0,151.0,0,25,2.52,2.54,5.06,27.79,142,62,40,35,76,53,70,49,,,,,,,0.1,0.0,0.1,0.2,1.14,0.95,88,63,566,233,113,54,119,38,1.03,0.45
True,True,,,215379,0,0,0,0,0,3,2.0,,0,Elliot,0.0,517,False,,,55,215379.jpg,2.9,False,Anderson,1.9,False,,a,16,17,107,0,0,0,0,0.0,19.5,Anderson,241.0,2024-07-01,2002-11-06,False,p215379,2726,2,6,13,37,0,0,0,10,0,0,8,526,638.8,605.2,308.0,155.6,0,33,2.04,3.51,5.55,40.36,67,25,50,43,97,67,66,46,3.0,,,,,,0.07,0.0,0.12,0.19,1.33,1.22,144,94,491,185,143,65,134,44,1.09,0.43
True,True,,,510500,0,0,0,0,0,3,2.0,,0,João Pedro,0.0,518,False,,,55,510500.jpg,1.7,False,Ferreira da Silva,0.1,False,,a,16,17,52,0,0,0,0,0.0,9.5,Jota,173.0,2024-08-01,1999-08-01,False,p510500,835,3,2,1,16,0,0,0,5,0,0,0,212,221.8,182.9,239.0,64.6,0,5,2.13,1.87,4.00,12.56,232,111,184,124,123,82,210,111,,,,,,,0.23,0.0,0.2,0.43,1.35,1.72,191,123,538,214,287,133,541,200,0.54,0.11
True,True,0.0,,250199,0,0,0,0,0,3,0.0,,0,Nicolás,0.0,519,False,Knee injury - Expected back 04 Oct,2025-07-21T10:00:04.988497Z,50,250199.jpg,1.6,False,Domínguez,0.0,False,,i,16,17,54,0,0,0,0,0.0,10.8,Dominguez,10.0,2023-09-01,1998-06-28,False,p250199,1954,0,1,7,27,0,0,0,9,0,0,0,292,410.2,247.2,237.0,89.4,0,23,1.58,1.58,3.16,31.90,154,69,149,103,126,83,146,84,,,,,,,0.07,0.0,0.07,0.14,1.47,1.24,278,175,391,120,294,136,663,299,1.06,0.32
True,False,0.0,,243345,0,0,0,0,0,3,0.0,,0,Lewis,0.0,520,False,Has joined Wrexham permanently.,2025-07-25T14:55:12.030109Z,50,243345.jpg,0.0,False,O'Brien,0.1,False,,u,16,17,0,0,0,0,0,0.0,0.0,O'Brien,241.0,2022-07-20,1998-10-14,False,p243345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,600,253,598,253,589,248,600,253,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,272,171,385,116,601,254,625,269,0.0,0.0
True,True,,,210462,0,0,0,0,0,3,1.5,,0,Ibrahim,0.0,521,False,,,50,210462.jpg,1.5,False,Sangaré,0.1,False,,a,16,17,20,0,0,0,0,0.0,4.0,Sangaré,54.0,2023-09-01,1997-12-02,False,p210462,584,0,1,2,6,0,0,0,3,0,0,0,107,130.6,80.3,21.0,23.2,0,7,0.02,0.21,0.23,8.41,288,137,250,139,302,158,298,146,,,,,,,0.0,0.0,0.03,0.03,1.3,0.92,253,161,366,106,305,143,536,197,1.08,0.31
True,True,,,204968,0,0,0,0,0,3,1.5,,0,Ryan,0.0,522,False,,,50,204968.jpg,1.9,False,Yates,0.2,False,,a,16,17,67,0,0,0,0,0.0,13.4,Yates,241.0,2018-08-01,1997-11-21,False,p204968,1901,2,2,6,27,0,0,0,10,0,0,3,306,344.4,241.1,265.0,85.4,0,18,2.41,0.47,2.88,27.84,183,84,152,106,111,76,157,88,,,,,,,0.11,0.0,0.02,0.13,1.32,1.28,247,157,360,102,257,115,453,147,0.85,0.28
True,True,,,569014,0,0,0,0,0,3,1.0,,0,Eric,0.0,523,False,,,45,569014.jpg,1.0,False,da Silva Moreira,0.2,False,,a,16,17,2,0,0,0,0,0.0,0.4,Da Silva Moreira,80.0,2024-07-01,2006-05-03,False,p569014,28,0,0,0,0,0,0,0,0,0,0,0,9,5.2,0.3,0.0,0.6,0,0,0.00,0.00,0.00,0.31,371,174,373,181,547,228,380,178,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,508,281,287,60,360,163,431,137,0.0,0.0
True,True,,,495161,0,0,0,0,0,3,1.0,,0,Marko,0.0,524,False,,,45,495161.jpg,0.0,False,Stamenić,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Stamenic,154.0,2024-06-27,2002-02-19,False,p495161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,533,210,529,210,510,202,533,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,462,252,241,31,536,211,593,242,0.0,0.0
True,True,,,60689,0,0,0,0,0,4,2.4,,0,Chris,0.0,525,False,,,75,60689.jpg,5.6,False,Wood,14.8,False,,a,16,17,200,0,0,0,0,0.0,26.7,Wood,154.0,2023-07-01,1991-12-07,False,p60689,2958,20,3,15,37,0,0,0,1,0,0,41,744,838.4,320.0,900.0,205.6,0,35,13.42,1.59,15.01,40.64,22,5,113,12,18,9,28,6,,,,,1.0,,0.41,0.0,0.05,0.46,1.24,1.13,18,6,637,59,7,4,27,7,1.06,0.46
True,True,,,482973,0,0,0,0,0,4,2.0,,0,Igor Jesus,0.0,526,False,,,60,482973.jpg,0.0,False,Maciel da Cruz,1.6,False,,a,16,17,0,0,0,0,0,0.0,0.0,Igor Jesus,30.0,2025-07-05,2001-02-25,False,p482973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,657,67,657,67,656,67,657,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,105,24,583,46,657,67,144,27,0.0,0.0
True,True,,,210156,0,0,0,0,0,4,1.8,,0,Taiwo,0.0,527,False,,,55,210156.jpg,1.2,False,Awoniyi,0.7,False,,a,16,17,32,0,0,0,0,0.0,5.8,Awoniyi,157.0,2022-06-25,1997-08-12,False,p210156,398,1,0,1,10,0,0,0,0,0,0,0,89,67.0,40.9,118.0,21.9,0,3,2.15,0.12,2.27,6.65,320,28,291,28,207,27,302,28,,,,,,,0.49,0.0,0.03,0.52,1.5,2.26,142,29,489,34,330,31,213,43,0.68,0.23
True,True,,,232571,0,0,0,0,0,1,1.8,,0,Anthony,0.0,528,False,,,45,232571.jpg,0.0,False,Patterson,0.6,False,,a,17,56,0,0,0,0,0,0.0,0.0,Patterson,241.0,2018-10-09,2000-05-10,False,p232571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,501,69,497,65,476,54,501,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,407,25,186,53,504,69,232,33,0.0,0.0
True,True,,,74854,0,0,0,0,0,1,0.5,,0,Simon,0.0,529,False,,,40,74854.jpg,0.0,False,Moore,0.7,False,,a,17,56,0,0,0,0,0,0.0,0.0,Moore,241.0,2024-07-01,1990-05-19,False,p74854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,394,33,382,22,348,7,394,33,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,546,36,6,5,398,34,230,32,0.0,0.0
True,True,,,490000,0,0,0,0,0,1,0.5,,0,Blondy,0.0,530,False,,,40,490000.jpg,0.0,False,Nna Noukeu,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Nna Noukeu,38.0,2024-08-02,2001-05-31,False,p490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,448,59,438,50,408,36,448,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,611,65,71,34,451,59,355,48,0.0,0.0
True,True,,,223827,0,0,0,0,0,2,1.4,,0,Daniel,0.0,531,False,,,45,223827.jpg,0.0,False,Ballard,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Ballard,242.0,2022-07-01,1999-09-22,False,p223827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,499,207,494,206,473,205,499,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,399,100,178,120,502,207,367,146,0.0,0.0
True,True,,,487676,0,0,0,0,0,2,1.4,,0,Trai,0.0,532,False,,,45,487676.jpg,0.0,False,Hume,0.4,False,,a,17,56,0,0,0,0,0,0.0,0.0,Hume,242.0,2022-01-04,2002-03-18,False,p487676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,524,211,520,210,500,210,524,211,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,447,125,226,145,527,211,322,122,0.0,0.0
True,True,0.0,,220684,0,0,0,0,0,2,0.0,,0,Aji,0.0,533,False,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.007315Z,40,220684.jpg,0.0,False,Alese,0.0,False,,i,17,56,0,0,0,0,0,0.0,0.0,Alese,241.0,2022-07-15,2001-01-17,False,p220684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,411,149,401,147,368,138,411,149,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,569,153,29,12,414,149,660,220,0.0,0.0
True,True,,,232820,0,0,0,0,0,2,0.5,,0,Joe,0.0,534,False,,,40,232820.jpg,0.0,False,Anderson,0.5,False,,a,17,56,0,0,0,0,0,0.0,0.0,Anderson,241.0,2023-01-31,2001-02-06,False,p232820,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,414,151,404,149,372,141,414,151,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,573,156,33,15,417,151,250,85,0.0,0.0
True,True,0.0,,461195,0,0,0,0,0,2,0.0,,0,Dennis,0.0,535,False,Wrist Injury - Expected back 13 Jul,2025-07-21T10:00:05.027113Z,40,461195.jpg,0.0,False,Cirkin,0.5,False,,i,17,56,0,0,0,0,0,0.0,0.0,Cirkin,241.0,2021-08-11,2002-04-06,False,p461195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,430,162,420,160,389,153,430,162,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,591,169,51,28,433,162,268,95,0.0,0.0
True,True,0.0,,477547,0,0,0,0,0,2,0.0,,0,Leo Fuhr,0.0,536,False,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:05.047173Z,40,477547.jpg,0.0,False,Hjelde,0.0,False,,i,17,56,0,0,0,0,0,0.0,0.0,Hjelde,161.0,2024-01-30,2003-08-26,False,p477547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,442,167,432,165,401,158,442,167,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,604,175,64,34,445,167,658,219,0.0,0.0
True,True,,,492066,0,0,0,0,0,2,0.5,,0,Niall,0.0,537,False,,,40,492066.jpg,0.0,False,Huggins,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Huggins,244.0,2021-08-20,2000-12-18,False,p492066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,449,171,439,169,409,162,449,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,612,179,72,38,452,171,350,138,0.0,0.0
True,True,,,514613,0,0,0,0,0,2,0.5,,0,Zak,0.0,538,False,,,40,514613.jpg,0.0,False,Johnson,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Johnson,241.0,2021-10-12,2004-07-30,False,p514613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,456,176,446,174,419,169,456,176,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,622,186,82,45,460,177,325,124,0.0,0.0
True,True,0.0,,167512,0,0,0,0,0,2,0.0,,0,Luke,0.0,539,False,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.068622Z,40,167512.jpg,0.0,False,O'Nien,0.1,False,,i,17,56,0,0,0,0,0,0.0,0.0,O'Nien,241.0,2018-07-30,1994-11-21,False,p167512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,405,145,394,143,360,133,405,145,,,,,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,560,147,20,6,408,145,635,216,0.0,0.0
True,True,,,465702,0,0,0,0,0,2,0.5,,0,Timothée,0.0,540,False,,,40,465702.jpg,0.0,False,Pembélé,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Pembele,73.0,2023-09-01,2002-09-09,False,p465702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,436,164,426,162,395,155,436,164,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,598,172,58,31,439,164,349,137,0.0,0.0
True,True,,,434399,0,0,0,0,0,2,0.5,,0,Reinildo,0.0,541,False,,,40,434399.jpg,0.0,False,Mandava,8.5,False,,a,17,56,0,0,0,0,0,0.0,0.0,Reinildo,146.0,2025-07-08,1994-01-21,False,p434399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,421,155,411,153,379,145,421,155,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,580,160,40,19,424,155,51,19,0.0,0.0
True,True,,,519634,0,0,0,0,0,2,0.5,,0,Jenson,0.0,542,False,,,40,519634.jpg,0.0,False,Seelt,0.4,False,,a,17,56,0,0,0,0,0,0.0,0.0,Seelt,152.0,2023-07-01,2003-05-23,False,p519634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,459,179,450,178,424,174,459,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,628,192,88,51,462,179,280,100,0.0,0.0
True,True,,,535818,0,0,0,0,0,3,1.5,,0,Simon,0.0,543,False,,,55,535818.jpg,2.1,False,Adingra,3.1,False,,a,17,56,60,0,0,0,0,0.0,10.9,Adingra,54.0,2025-07-10,2002-01-01,False,p535818,1081,2,3,2,23,0,0,0,0,0,0,0,207,212.4,261.9,337.0,80.9,0,12,2.47,2.73,5.20,18.94,241,116,138,97,92,63,167,90,,,,,,,0.21,0.0,0.23,0.44,1.58,1.91,195,127,542,218,238,107,100,32,1.0,0.17
True,True,,,547027,0,0,0,0,0,3,1.5,,0,Habib,0.0,544,False,,,55,547027.jpg,0.0,False,Diarra,0.2,False,,a,17,56,0,0,0,0,0,0.0,0.0,Diarra,189.0,2025-07-01,2004-01-03,False,p547027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,652,294,652,294,650,292,652,294,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,198,129,545,220,652,294,449,145,0.0,0.0
True,True,,,124165,0,0,0,0,0,3,1.5,,0,Patrick,0.0,545,False,,,55,124165.jpg,0.0,False,Roberts,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,Roberts,241.0,2022-01-21,1997-02-05,False,p124165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,633,279,633,279,629,276,633,279,2.0,,2.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,120,79,467,170,633,279,577,228,0.0,0.0
True,True,,,626844,0,0,0,0,0,3,1.0,,0,Milan,0.0,546,False,,,50,626844.jpg,0.0,False,Aleksić,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,Aleksić,190.0,2024-08-30,2005-08-30,False,p626844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,630,277,630,277,623,274,630,277,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,342,220,455,165,630,277,560,216,0.0,0.0
True,True,,,484420,0,0,0,0,0,3,1.0,,0,Enzo,0.0,547,False,,,50,484420.jpg,0.0,False,Le Fée,1.6,False,,a,17,56,0,0,0,0,0,0.0,0.0,E.Le Fée,73.0,2025-07-01,2000-02-03,False,p484420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,616,265,615,265,608,262,616,265,1.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,308,192,421,137,616,265,142,49,0.0,0.0
True,True,,,461199,0,0,0,0,0,3,1.0,,0,Romaine,0.0,548,False,,,50,461199.jpg,0.0,False,Mundle,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,Mundle,241.0,2024-02-01,2003-04-24,False,p461199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,611,260,609,259,602,256,611,260,3.0,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,295,183,408,128,611,260,565,219,0.0,0.0
True,True,,,223336,0,0,0,0,0,3,1.0,,0,Dan,0.0,549,False,,,50,223336.jpg,0.0,False,Neil,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,Neil,241.0,2018-11-01,2001-12-13,False,p223336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,599,252,597,252,588,247,599,252,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,265,166,378,111,600,253,568,221,0.0,0.0
True,True,,,215460,0,0,0,0,0,3,1.0,,0,Ian,0.0,550,False,,,50,215460.jpg,0.0,False,Poveda-Ocampo,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,Poveda,48.0,2024-07-24,2000-02-09,False,p215460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,597,251,595,251,586,246,597,251,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,260,165,373,110,598,252,619,263,0.0,0.0
True,True,,,554197,0,0,0,0,0,3,1.0,,0,Chris,0.0,551,False,,,50,554197.jpg,0.0,False,Rigg,0.2,False,,a,17,56,0,0,0,0,0,0.0,0.0,Rigg,241.0,2022-12-31,2007-06-18,False,p554197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,624,272,623,272,616,269,624,272,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,332,212,445,157,624,272,465,155,0.0,0.0
True,True,,,577669,0,0,0,0,0,3,1.0,,0,Noah,0.0,552,False,,,50,577669.jpg,0.0,False,Sadiki,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,Sadiki,50.0,2025-07-04,2004-12-17,False,p577669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,627,274,626,274,619,271,627,274,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,336,215,449,160,627,274,554,210,0.0,0.0
True,True,,,549912,0,0,0,0,0,3,1.0,,0,Chemsdine,0.0,553,False,,,50,549912.jpg,0.0,False,Talbi,0.2,False,,a,17,56,0,0,0,0,0,0.0,0.0,Talbi,145.0,2025-07-09,2005-05-09,False,p549912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,623,271,622,271,615,268,623,271,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,330,210,443,155,623,271,417,134,0.0,0.0
True,True,,,477851,0,0,0,0,0,3,0.5,,0,Abdoullah,0.0,554,False,,,45,477851.jpg,0.0,False,Ba,0.4,False,,a,17,56,0,0,0,0,0,0.0,0.0,Ba,73.0,2022-08-31,2003-07-31,False,p477851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,523,203,519,203,499,195,523,203,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,443,243,222,22,526,204,319,102,0.0,0.0
